Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,1,2,0,1,0,1,0,1,1,1,10.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,1,2,0,2,0,1,0,1,1,1,11.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,0,2,0,0,0,1,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,0,3,0,3,1,0,1,1,1,1,0,14.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,1,0,0,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,49,40,28,42,36,35,36,32,40,36,40,12,426.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,8,12,9,5,8,8,10,8,14,10,9,109.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,0,0,0,1,1,1,0,0,0,5.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),4,3,7,8,2,3,3,8,3,3,5,1,50.0
ESTUPRO,3,0,1,2,0,1,0,2,1,1,1,0,12.0
ESTUPRO DE VULNERÁVEL,1,3,6,6,2,2,3,6,2,2,4,1,38.0
TOTAL DE ROUBO - OUTROS (1),211,214,245,227,216,193,233,211,171,174,190,169,2454.0
ROUBO - OUTROS,208,208,240,221,214,189,230,209,166,171,189,165,2410.0
ROUBO DE VEÍCULO,8,15,12,12,10,11,17,10,19,13,18,16,161.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,3,6,5,6,2,4,3,2,5,3,1,4,44.0
FURTO - OUTROS,132,142,144,152,175,142,157,170,160,162,176,147,1859.0
FURTO DE VEÍCULO,15,27,19,22,16,19,29,15,25,32,36,22,277.0
