Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),8,13,11,15,15,9,9,13,7,11,8,11,130.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),8,15,13,15,18,9,10,13,7,12,9,11,140.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,2,1,0,1,0,1,2,0,1,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,1,0,0,1.0
TENTATIVA DE HOMICÍDIO,3,4,1,2,4,0,2,4,3,5,8,6,42.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,7,12,11,24,8,12,17,13,31,29,28,27,219.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4,4,9,5,8,6,7,5,9,8,6,12,83.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,2,1,0,2,0,3,1,0,0,3,13.0
LATROCÍNIO,0,0,0,1,1,0,0,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,1,0,0,0,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),0,1,0,0,2,1,0,1,0,2,2,1,10.0
TOTAL DE ROUBO - OUTROS (1),77,88,125,98,102,113,146,111,86,110,108,110,1.274
ROUBO DE VEÍCULO,30,49,41,43,49,55,29,30,34,46,44,51,501.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FURTO - OUTROS,81,51,37,37,35,39,44,71,49,57,71,64,636.0
FURTO DE VEÍCULO,32,38,18,23,27,17,24,9,18,18,21,19,264.0
