Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,3,1,2,5,2,1,1,2,3,1,0,23.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,3,1,2,5,2,1,1,2,3,2,0,24.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,0,2,0,2,1,1,0,0,0,1,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,0,3,1,3,1,1,1,1,3,0,2,19.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,50,40,43,38,32,41,35,30,50,27,35,40,461.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,10,15,6,6,9,7,11,9,11,16,7,115.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,0,0,0,0,0,1,0,1,0,3.0
LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),4,9,3,4,7,5,3,8,12,3,3,4,65.0
ESTUPRO,2,3,0,0,0,0,1,2,1,2,0,1,12.0
ESTUPRO DE VULNERÁVEL,2,6,3,4,7,5,2,6,11,1,3,3,53.0
TOTAL DE ROUBO - OUTROS (1),176,182,198,249,227,181,149,183,186,156,204,171,2.262
ROUBO - OUTROS,173,180,193,245,224,176,138,176,171,151,190,165,2.182
ROUBO DE VEÍCULO,31,41,20,16,29,16,26,23,14,20,25,38,299.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,3,2,5,4,3,5,11,7,15,5,14,6,80.0
FURTO - OUTROS,118,127,100,107,104,106,148,139,123,129,105,100,1.406
FURTO DE VEÍCULO,20,22,17,14,17,15,19,23,32,25,32,23,259.0
