Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,2,2,1,3,2,3,1,2,3,3,4,26.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,2,2,1,3,2,3,1,2,4,4,4,28.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,3,0,2,10,4,1,3,0,2,2,4,34.0
LESÃO CORPORAL DOLOSA,77,39,39,42,22,47,40,32,48,62,61,42,551.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,13,20,24,15,11,13,24,13,18,22,11,194.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),9,3,3,2,7,4,3,7,2,5,5,0,50.0
TOTAL DE ROUBO - OUTROS (1),144,166,152,125,153,205,190,158,179,182,161,233,2.048
ROUBO DE VEÍCULO,36,58,38,42,48,57,44,34,32,42,29,64,524.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FURTO - OUTROS,77,80,70,66,84,89,96,86,84,56,91,109,988.0
FURTO DE VEÍCULO,27,25,39,24,31,16,27,27,19,17,26,23,301.0
