Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,2,2,1,2,2,4,3,1,3,2,4,28.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,2,2,1,2,2,5,3,1,3,2,4,29.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,1,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,1,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,2,1,0,0,0,0,0,0,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,0,6,5,2,0,4,1,3,8,3,2,37.0
LESÃO CORPORAL DOLOSA,51,53,47,30,29,28,21,32,63,33,62,61,510.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18,8,15,10,12,14,4,12,7,10,23,13,146.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,0,0,0,0,1,0,0,0,2.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,4,6,0,8,2,2,2,2,5,4,2,39.0
TOTAL DE ROUBO - OUTROS (1),89,97,96,132,88,80,100,91,98,111,106,143,1231.0
ROUBO DE VEÍCULO,32,21,32,30,25,32,35,30,38,41,33,57,406.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,4,2,0,0,0,3,0,0,0,0,0,0,9.0
FURTO - OUTROS,91,65,45,61,79,65,69,76,87,90,98,85,911.0
FURTO DE VEÍCULO,20,14,27,18,26,29,27,26,23,27,11,34,282.0
