Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,1,1,0,1,1,0,1,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,1,1,0,1,1,0,1,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,1,0,0,0,1,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,1,0,1.0
TENTATIVA DE HOMICÍDIO,0,1,1,0,0,3,1,1,0,2,0,2,11.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,18,19,32,18,23,15,19,34,18,21,19,20,256.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,29,30,33,36,40,28,25,21,29,29,20,22,342.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,1,0,0,1,0,2,1,0,0,2,8.0
LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,0,1,0,1,1,0,2,3,2,0,0,10.0
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,0,2,0,0,0,2.0
TOTAL DE ROUBO - OUTROS (1),119,164,157,177,169,165,206,148,177,196,163,148,1.989
ROUBO DE VEÍCULO,32,30,36,32,26,28,46,32,50,48,30,30,420.0
ROUBO A BANCO,0,0,0,1,1,0,0,0,0,0,0,0,2.0
ROUBO DE CARGA,5,3,2,1,3,1,1,2,9,2,0,1,30.0
FURTO - OUTROS,117,322,163,264,290,168,382,160,166,145,165,240,2.582
FURTO DE VEÍCULO,26,33,41,21,30,32,27,28,21,26,24,22,331.0
