Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,5,2,2,0,7,3,0,1,4,2,4,34.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,5,2,2,0,7,3,0,1,4,2,4,34.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,1,0,1,1,1,1,1,7.0
HOMICÍDIO CULPOSO OUTROS,0,2,0,0,0,0,0,0,0,0,0,0,2.0
TENTATIVA DE HOMICÍDIO,0,1,1,0,2,3,3,2,0,1,2,2,17.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,16,23,21,13,16,18,12,21,17,22,29,19,227.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,31,33,31,41,34,35,32,37,50,65,60,42,491.0
LESÃO CORPORAL CULPOSA - OUTRAS,4,2,4,1,1,1,1,1,1,0,1,0,17.0
LATROCÍNIO,0,1,0,1,0,0,0,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,1,0,1,0,0,0,0,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),1,2,1,1,2,0,1,0,0,2,2,3,15.0
TOTAL DE ROUBO - OUTROS (1),127,156,176,170,209,130,136,150,131,150,150,135,1820.0
ROUBO DE VEÍCULO,53,50,51,46,54,52,61,48,64,51,49,40,619.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,5,8,8,7,4,3,2,9,5,0,1,54.0
FURTO - OUTROS,118,111,140,108,155,123,150,167,136,130,119,158,1615.0
FURTO DE VEÍCULO,50,46,59,43,66,64,57,42,37,41,51,43,599.0
