Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,1,1,0,1,0,0,1,1,0,0,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,1,1,0,1,0,0,1,1,0,0,6.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,2,1,1,0,2,0,0,3,0,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,1,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,2,1,0,1,2,0,1,0,3,2,2,7,21.0
LESÃO CORPORAL DOLOSA,15,21,28,28,28,19,29,19,18,15,13,23,256.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,35,44,42,36,54,30,43,47,38,52,58,33,512.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,2,0,0,1,0,1,4,4,1,2,1,16.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,2,1,1,1,1,1,1,0,0,4,1,13.0
TOTAL DE ROUBO - OUTROS (1),92,127,166,155,154,164,146,154,130,104,87,88,1567.0
ROUBO DE VEÍCULO,39,34,47,40,36,50,33,42,33,41,17,20,432.0
ROUBO A BANCO,0,0,1,0,0,1,0,0,0,0,0,1,3.0
ROUBO DE CARGA,4,4,3,4,7,5,6,2,1,6,8,3,53.0
FURTO - OUTROS,202,211,250,452,270,227,248,240,189,223,244,280,3036.0
FURTO DE VEÍCULO,37,34,56,39,57,42,43,47,38,24,27,18,462.0
