Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,1,0,3,1,0,0,0,1,0,0,0,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,1,0,3,1,0,0,0,1,0,0,0,8.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,3,2,2,0,1,0,1,0,1,0,0,0,10.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,0,0,0,3,3,0,2,1,1,0,11.0
LESÃO CORPORAL DOLOSA,18,19,17,12,13,13,16,8,24,21,33,27,221.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,36,38,44,70,46,36,41,50,51,45,35,34,526.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,1,0,0,2,0,0,2,0,0,6.0
LATROCÍNIO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),1,0,3,0,1,2,2,1,3,0,0,1,14.0
TOTAL DE ROUBO - OUTROS (1),250,186,165,226,121,182,247,166,155,139,140,163,2140.0
ROUBO DE VEÍCULO,70,42,47,51,31,40,36,28,32,29,31,42,479.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,1,0,0,1.0
ROUBO DE CARGA,3,4,5,3,3,2,4,2,0,5,1,2,34.0
FURTO - OUTROS,162,148,252,166,179,173,178,155,202,165,153,134,2067.0
FURTO DE VEÍCULO,22,39,28,46,40,30,28,33,38,43,33,23,403.0
