Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,1,0,0,0,0,1,0,1,0,2,6
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,1,0,0,0,0,1,0,1,0,2,6
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,0,0,0,0,1,2
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,0,0,0,0,1,2,1,0,2,0,1,8
LESÃO CORPORAL DOLOSA,19,19,14,8,16,17,18,25,14,22,1,23,196
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,5,12,12,19,9,6,6,4,12,24,12,130
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,4,0,4
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,2,1,2,3,2,1,4,2,1,2,1,21
TOTAL DE ROUBO - OUTROS (1),57,56,70,69,80,76,60,88,82,87,75,72,872
ROUBO DE VEÍCULO,34,28,33,32,28,22,16,41,40,38,34,42,388
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,5,5,0,2,1,3,0,1,2,3,2,0,24
FURTO - OUTROS,52,54,38,42,33,31,42,40,38,46,36,38,490
FURTO DE VEÍCULO,18,11,13,8,11,7,13,13,9,15,20,8,146
