Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),6,3,3,3,3,1,0,2,3,4,6,4,38
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),6,3,3,3,3,1,0,2,3,4,6,4,38
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,8,0,1,0,0,9
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,4,2,4,3,1,1,4,1,2,2,2,26
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,13,11,18,16,17,17,11,8,3,9,10,8,141
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,9,10,6,9,3,6,3,4,3,7,3,72
LESÃO CORPORAL CULPOSA - OUTRAS,3,0,1,0,0,0,0,0,0,0,1,2,7
LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,2,1,0,0,3,0,6
TOTAL DE ROUBO - OUTROS (1),62,39,70,79,70,51,40,59,47,28,70,46,661
ROUBO DE VEÍCULO,39,30,29,33,27,22,19,14,15,21,14,31,294
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,15,2,1,6,9,4,10,6,4,2,6,7,72
FURTO - OUTROS,51,27,32,23,35,26,25,16,17,30,29,30,341
FURTO DE VEÍCULO,10,9,18,24,15,10,12,12,7,5,6,3,131
