Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),3,1,6,6,4,2,8,2,0,5,1,1,39
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,1,6,7,4,2,10,2,0,5,1,1,42
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,0,1,0,1,0,0,0,1,0,0,5
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,1,0,1
TENTATIVA DE HOMICÍDIO,1,4,0,3,0,2,2,0,0,2,1,1,16
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,11,12,11,4,13,10,5,4,9,9,9,13,110
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4,6,4,5,8,5,8,5,5,11,8,9,78
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,1,1,0,0,2,0,0,4
LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,1,0,2
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,1,0,2
TOTAL DE ESTUPRO (4),1,0,0,0,0,0,0,0,0,3,0,1,5
TOTAL DE ROUBO - OUTROS (1),68,52,69,51,60,67,71,52,60,69,66,55,740
ROUBO DE VEÍCULO,24,33,24,28,25,19,30,25,24,37,21,28,318
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,7,2,0,0,0,2,0,1,1,0,0,0,13
FURTO - OUTROS,39,33,28,31,27,37,37,26,34,16,15,23,346
FURTO DE VEÍCULO,10,9,8,11,16,9,11,11,12,14,19,9,139
