Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,2,0,1,0,0,0,0,2,1,1,1,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,2,0,1,0,0,0,0,2,1,1,1,8.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,0,0,0,1,1,0,0,0,1,0,0,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,19,16,13,12,12,19,15,17,24,17,25,27,216.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4,9,3,6,3,6,4,2,4,5,2,3,51.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,1,0,0,1,1,0,1,1,1,0,8.0
LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),4,2,2,2,6,0,2,0,2,5,5,3,33.0
ESTUPRO,0,0,2,0,2,0,0,0,0,0,3,0,7.0
ESTUPRO DE VULNERÁVEL,4,2,0,2,4,0,2,0,2,5,2,3,26.0
TOTAL DE ROUBO - OUTROS (1),108,108,157,125,107,88,87,87,85,82,70,80,1.184
ROUBO - OUTROS,104,104,152,121,103,85,85,85,84,81,67,77,1.148
ROUBO DE VEÍCULO,24,23,35,25,28,23,12,13,24,16,28,23,274.0
ROUBO A BANCO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,4,3,5,4,4,3,2,2,1,1,3,3,35.0
FURTO - OUTROS,30,51,38,28,44,47,42,66,48,52,41,34,521.0
FURTO DE VEÍCULO,9,8,13,17,3,15,6,3,10,9,11,9,113.0
