Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),5,6,1,3,4,1,5,3,2,1,2,3,36.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),5,8,1,3,4,1,5,3,1,1,2,3,37.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,1,2,2,1,0,1,1,0,0,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,4,7,4,5,1,1,1,2,5,5,3,4,42.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,32,37,33,30,40,36,35,35,37,38,23,59,435.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,10,14,14,10,6,9,19,15,18,19,20,161.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,0,1,0,1,0,0,1,1,0,0,6.0
LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,0,0,1,0,1,3,0,1,1,0,0,7.0
TOTAL DE ROUBO - OUTROS (1),75,83,86,88,67,61,71,64,68,76,71,79,889.0
ROUBO DE VEÍCULO,80,67,99,66,80,124,105,109,90,122,77,104,1123.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,1,1,1,0,0,3,2,1,0,1,1,13.0
FURTO - OUTROS,81,81,82,97,81,82,81,58,75,79,74,82,953.0
FURTO DE VEÍCULO,74,91,74,83,101,99,75,105,52,71,48,60,933.0
