Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),90.0,82.0,53.0,90.0,84.0,83.0,106.0,92.0,69.0,78.0,96.0,96.0,1019.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),95.0,87.0,54.0,94.0,93.0,90.0,109.0,95.0,71.0,82.0,99.0,100.0,1069.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,48.0,56.0,55.0,69.0,76.0,74.0,59.0,43.0,66.0,49.0,52.0,54.0,701.0
HOMICÍDIO CULPOSO OUTROS,18.0,7.0,2.0,6.0,10.0,7.0,10.0,10.0,12.0,24.0,10.0,1.0,117.0
TENTATIVA DE HOMICÍDIO,111.0,95.0,93.0,100.0,84.0,78.0,73.0,92.0,82.0,102.0,107.0,115.0,1132.0
LESÃO CORPORAL DOLOSA,3348.0,3489.0,3329.0,3350.0,3237.0,3013.0,3067.0,3525.0,3478.0,3514.0,3512.0,3955.0,40817.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,1858.0,2113.0,2184.0,2186.0,2400.0,2261.0,2139.0,2265.0,2193.0,2114.0,1963.0,2251.0,25927.0
LESÃO CORPORAL CULPOSA - OUTRAS,150.0,149.0,135.0,122.0,131.0,112.0,98.0,131.0,126.0,215.0,161.0,179.0,1709.0
LATROCÍNIO,4.0,7.0,16.0,7.0,13.0,6.0,6.0,8.0,4.0,5.0,7.0,8.0,91.0
Nº DE VÍTIMAS EM LATROCÍNIO,4.0,7.0,16.0,7.0,14.0,6.0,6.0,9.0,4.0,5.0,7.0,9.0,94.0
TOTAL DE ESTUPRO (4),188.0,217.0,199.0,210.0,198.0,174.0,186.0,223.0,231.0,191.0,220.0,181.0,2418.0
TOTAL DE ROUBO - OUTROS (1),8380.0,8603.0,9371.0,8829.0,9767.0,9078.0,9311.0,10306.0,9774.0,8862.0,8817.0,8611.0,109709.0
ROUBO DE VEÍCULO,2890.0,3013.0,3343.0,2972.0,3326.0,3253.0,3420.0,3702.0,3573.0,3614.0,3800.0,3611.0,40517.0
ROUBO A BANCO,11.0,16.0,9.0,10.0,15.0,17.0,15.0,19.0,8.0,11.0,9.0,9.0,149.0
ROUBO DE CARGA,442.0,378.0,314.0,327.0,334.0,313.0,292.0,344.0,385.0,390.0,320.0,419.0,4258.0
FURTO - OUTROS,14388.0,14994.0,16140.0,17326.0,18066.0,17258.0,16218.0,16973.0,16918.0,16765.0,16836.0,16370.0,198252.0
FURTO DE VEÍCULO,3218.0,3560.0,3660.0,3475.0,3550.0,3613.0,3770.0,3886.0,3987.0,3759.0,3723.0,2577.0,42778.0
