Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),67.0,57.0,63.0,52.0,51.0,47.0,54.0,50.0,52.0,43.0,51.0,72.0,659.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),71.0,61.0,67.0,53.0,53.0,52.0,56.0,53.0,55.0,46.0,68.0,74.0,709.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,25.0,21.0,39.0,24.0,28.0,29.0,32.0,43.0,43.0,40.0,40.0,29.0,393.0
HOMICÍDIO CULPOSO OUTROS,1.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,4.0,0.0,22.0
TENTATIVA DE HOMICÍDIO,67.0,48.0,46.0,44.0,56.0,44.0,38.0,50.0,58.0,42.0,43.0,54.0,590.0
LESÃO CORPORAL SEGUIDA DE MORTE,4.0,6.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,32.0
LESÃO CORPORAL DOLOSA,2406.0,2413.0,2185.0,1693.0,1557.0,1766.0,2094.0,2209.0,2154.0,2304.0,2432.0,2545.0,25758.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,950.0,900.0,813.0,453.0,548.0,737.0,935.0,952.0,849.0,899.0,983.0,964.0,9983.0
LESÃO CORPORAL CULPOSA - OUTRAS,128.0,98.0,84.0,46.0,41.0,73.0,105.0,78.0,75.0,93.0,82.0,93.0,996.0
LATROCÍNIO,8.0,7.0,4.0,0.0,2.0,5.0,2.0,3.0,2.0,7.0,4.0,2.0,46.0
Nº DE VÍTIMAS EM LATROCÍNIO,8.0,7.0,4.0,0.0,2.0,5.0,2.0,3.0,2.0,7.0,4.0,2.0,46.0
TOTAL DE ESTUPRO (4),238.0,205.0,219.0,128.0,120.0,186.0,205.0,191.0,213.0,198.0,210.0,205.0,2318.0
ESTUPRO,68.0,53.0,72.0,37.0,31.0,42.0,50.0,39.0,45.0,63.0,48.0,56.0,604.0
ESTUPRO DE VULNERÁVEL,170.0,152.0,147.0,91.0,89.0,144.0,155.0,152.0,168.0,135.0,162.0,149.0,1714.0
TOTAL DE ROUBO - OUTROS (1),13535.0,14503.0,12092.0,8300.0,8968.0,10732.0,10131.0,8926.0,8581.0,9209.0,11045.0,11491.0,127513.0
ROUBO - OUTROS,13199.0,14229.0,11798.0,8125.0,8776.0,10538.0,9917.0,8729.0,8390.0,8955.0,10771.0,11125.0,124552.0
ROUBO DE VEÍCULO,1643.0,1522.0,1412.0,955.0,847.0,828.0,1080.0,921.0,930.0,971.0,1260.0,1596.0,13965.0
ROUBO A BANCO,0.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,18.0
ROUBO DE CARGA,336.0,269.0,291.0,174.0,191.0,194.0,214.0,196.0,190.0,250.0,273.0,365.0,2943.0
FURTO - OUTROS,18593.0,25063.0,14675.0,7568.0,9038.0,12198.0,13249.0,11974.0,11751.0,12247.0,13956.0,14132.0,164444.0
FURTO DE VEÍCULO,2965.0,2550.0,2397.0,1541.0,1808.0,2118.0,2556.0,2204.0,2264.0,2185.0,2455.0,1992.0,27035.0
