Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),449.0,373.0,474.0,403.0,391.0,346.0,337.0,353.0,348.0,367.0,387.0,403.0,4.631
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),475.0,396.0,499.0,427.0,410.0,371.0,355.0,361.0,362.0,385.0,418.0,413.0,4.872
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,66.0,56.0,68.0,79.0,79.0,74.0,64.0,64.0,67.0,56.0,69.0,76.0,818.0
HOMICÍDIO CULPOSO OUTROS,4.0,9.0,6.0,7.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,18.0,80.0
TENTATIVA DE HOMICÍDIO,224.0,223.0,248.0,215.0,208.0,204.0,189.0,193.0,192.0,236.0,259.0,246.0,2.637
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LESÃO CORPORAL DOLOSA,2.226,2.148,2.684,2.675,2.503,2.432,2.286,2.41,2.428,3.211,2.763,3.29,31.056
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,1.384,1.352,1.882,1.727,1.777,1.658,1.509,1.784,1.767,1.844,1.799,1.942,20.425
LESÃO CORPORAL CULPOSA - OUTRAS,79.0,108.0,81.0,100.0,91.0,93.0,99.0,127.0,151.0,112.0,102.0,254.0,1.397
LATROCÍNIO,18.0,15.0,21.0,25.0,18.0,19.0,16.0,15.0,9.0,14.0,8.0,13.0,191.0
Nº DE VÍTIMAS EM LATROCÍNIO,18.0,17.0,21.0,25.0,18.0,20.0,16.0,15.0,10.0,15.0,8.0,13.0,196.0
TOTAL DE ESTUPRO (4),125.0,97.0,102.0,127.0,121.0,101.0,80.0,112.0,97.0,143.0,106.0,91.0,1.302
TOTAL DE ROUBO - OUTROS (1),10.504,9.325,10.572,11.082,10.804,9.381,9.67,9.809,9.272,10.629,9.908,9.75,120.706
ROUBO DE VEÍCULO,3.922,3.986,4.289,4.03,3.95,3.271,3.295,3.334,3.17,3.724,3.49,3.16,43.621
ROUBO A BANCO,4.0,8.0,7.0,3.0,7.0,5.0,4.0,0.0,3.0,3.0,6.0,5.0,55.0
ROUBO DE CARGA,131.0,147.0,139.0,155.0,161.0,147.0,176.0,142.0,121.0,191.0,194.0,146.0,1.85
FURTO - OUTROS,11.851,9.925,9.903,10.056,9.868,9.37,10.431,10.72,9.748,11.61,11.209,11.71,126.401
FURTO DE VEÍCULO,5.118,4.827,4.966,4.405,4.426,3.999,4.198,4.186,3.713,4.704,4.395,3.725,52.662
