Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),58.0,86.0,79.0,87.0,64.0,60.0,72.0,62.0,68.0,61.0,69.0,78.0,844.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),59.0,90.0,82.0,92.0,64.0,64.0,74.0,66.0,70.0,63.0,75.0,88.0,887.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,16.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,16.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,21.0,30.0,31.0,25.0,39.0,31.0,26.0,41.0,28.0,39.0,26.0,35.0,372.0
HOMICÍDIO CULPOSO OUTROS,3.0,5.0,1.0,3.0,2.0,2.0,1.0,2.0,7.0,5.0,5.0,3.0,39.0
TENTATIVA DE HOMICÍDIO,82.0,69.0,78.0,85.0,81.0,70.0,82.0,71.0,70.0,86.0,74.0,84.0,932.0
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0
LESÃO CORPORAL DOLOSA,2.241,2.615,2.759,2.661,2.246,2.151,2.274,2.553,2.458,2.648,2.531,2.592,29.729
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,1.307,1.358,1.418,1.5,1.371,1.556,1.5,1.483,1.349,1.369,1.281,1.322,16.814
LESÃO CORPORAL CULPOSA - OUTRAS,72.0,81.0,60.0,50.0,87.0,77.0,74.0,80.0,73.0,85.0,68.0,69.0,876.0
LATROCÍNIO,9.0,5.0,9.0,11.0,10.0,7.0,9.0,8.0,16.0,14.0,11.0,7.0,116.0
Nº DE VÍTIMAS EM LATROCÍNIO,9.0,5.0,9.0,11.0,10.0,7.0,9.0,8.0,16.0,14.0,11.0,7.0,116.0
TOTAL DE ESTUPRO (4),168.0,155.0,191.0,173.0,184.0,184.0,159.0,233.0,233.0,244.0,205.0,187.0,2.316
ESTUPRO DE VULNERÁVEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,154.0,130.0,121.0,552.0
TOTAL DE ROUBO - OUTROS (1),12.645,12.62,14.405,12.767,12.843,12.873,13.016,13.869,14.025,14.146,13.516,12.832,159.557
ROUBO DE VEÍCULO,3.211,2.911,3.123,3.157,3.076,2.968,3.07,3.226,3.123,3.607,3.205,3.485,38.162
ROUBO A BANCO,3.0,4.0,3.0,6.0,5.0,1.0,2.0,3.0,2.0,1.0,7.0,6.0,43.0
ROUBO DE CARGA,458.0,400.0,471.0,459.0,374.0,451.0,473.0,509.0,526.0,507.0,583.0,655.0,5.866
FURTO - OUTROS,13.617,15.504,15.533,14.791,15.982,14.697,15.134,15.164,15.516,15.917,15.482,16.013,183.35
FURTO DE VEÍCULO,3.393,3.643,3.955,3.723,3.848,4.062,4.038,4.076,3.985,3.618,3.639,2.688,44.668
