Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),173.0,172.0,177.0,176.0,218.0,168.0,166.0,176.0,136.0,123.0,158.0,138.0,1.981
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),183.0,183.0,208.0,199.0,252.0,181.0,181.0,203.0,133.0,143.0,178.0,145.0,2.189
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,80.0,56.0,66.0,64.0,57.0,60.0,66.0,87.0,73.0,70.0,50.0,66.0,795.0
HOMICÍDIO CULPOSO OUTROS,13.0,5.0,4.0,2.0,6.0,1.0,3.0,4.0,4.0,4.0,7.0,2.0,55.0
TENTATIVA DE HOMICÍDIO,155.0,159.0,161.0,152.0,179.0,167.0,166.0,150.0,132.0,146.0,170.0,165.0,1.902
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LESÃO CORPORAL DOLOSA,3.756,3.693,3.861,3.49,2.748,3.215,3.015,3.043,3.04,3.215,3.125,3.157,39.358
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,2.066,2.094,2.441,2.358,2.2,2.295,2.197,2.286,2.472,2.437,2.389,2.461,27.696
LESÃO CORPORAL CULPOSA - OUTRAS,120.0,100.0,123.0,113.0,112.0,104.0,111.0,112.0,118.0,95.0,123.0,105.0,1.336
LATROCÍNIO,4.0,2.0,4.0,9.0,2.0,4.0,4.0,2.0,2.0,4.0,6.0,2.0,45.0
Nº DE VÍTIMAS EM LATROCÍNIO,7.0,9.0,3.0,6.0,5.0,2.0,5.0,8.0,7.0,3.0,7.0,3.0,65.0
TOTAL DE ESTUPRO (4),108.0,80.0,123.0,82.0,90.0,95.0,95.0,87.0,80.0,76.0,101.0,79.0,1.096
TOTAL DE ROUBO - OUTROS (1),8.373,8.19,9.611,8.923,9.013,9.312,8.979,9.037,8.787,9.08,8.47,8.12,105.895
ROUBO DE VEÍCULO,3.112,3.037,3.749,3.487,2.968,3.341,3.117,3.149,3.124,3.223,3.028,2.422,37.757
ROUBO A BANCO,27.0,20.0,27.0,26.0,24.0,27.0,24.0,32.0,34.0,23.0,24.0,13.0,301.0
ROUBO DE CARGA,261.0,266.0,383.0,316.0,307.0,262.0,286.0,301.0,285.0,293.0,293.0,277.0,3.53
FURTO - OUTROS,13.409,12.658,15.535,14.246,15.787,15.571,14.754,15.038,11.909,13.486,15.284,14.491,172.168
FURTO DE VEÍCULO,4.41,4.358,5.207,4.579,4.524,4.637,4.734,4.814,4.001,4.389,4.453,2.719,52.825
