Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),97,93,103,81,83,73,69,67,78,69,81,97,991.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),102,98,114,97,84,74,75,69,82,73,83,106,1057.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,1,4,1,2,2,1,2,3,17.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,1,5,1,2,2,1,2,4,19.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,26,30,49,31,39,36,28,36,21,35,33,29,393.0
HOMICÍDIO CULPOSO OUTROS,2,3,4,3,2,0,2,1,2,1,1,1,22.0
TENTATIVA DE HOMICÍDIO,112,70,79,86,83,73,73,99,87,94,81,91,1028.0
LESÃO CORPORAL DOLOSA,2.675,2.396,2.592,2.351,2.142,2.053,2.097,2.445,2.522,2.524,2.527,2.634,28958.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,1.680,1.574,2.004,1.756,1.886,2.040,1.842,1.862,1.703,1.645,1.490,1.465,20947.0
LESÃO CORPORAL CULPOSA - OUTRAS,85,68,83,88,71,77,68,71,76,91,74,66,918.0
LATROCÍNIO,9,8,12,9,13,7,6,10,9,14,12,9,118.0
Nº DE VÍTIMAS EM LATROCÍNIO,9,8,12,9,14,7,7,10,9,14,13,10,122.0
TOTAL DE ESTUPRO (4),181,163,197,167,164,162,189,176,170,184,174,160,2087.0
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,174.0
TOTAL DE ROUBO - OUTROS (1),13.188,12.393,14.217,12.947,12.196,11.839,12.679,12.489,12.489,13.719,13.854,12.728,154738.0
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,13392.0
ROUBO DE VEÍCULO,3.691,3.261,3.376,3.214,2.843,2.596,2.796,2.770,2.957,3.404,3.437,3.879,38224.0
ROUBO A BANCO,7,10,7,12,4,7,7,8,6,5,3,5,81.0
ROUBO DE CARGA,514,431,533,463,395,323,339,307,370,417,459,515,5066.0
FURTO - OUTROS,13.387,12.931,16.226,15.233,14.858,15.005,15.371,14.450,14.316,15.569,15.006,14.847,177199.0
FURTO DE VEÍCULO,3.818,3.611,4.253,3.805,3.587,3.305,3.643,3.763,3.667,3.815,3.876,2.653,43796.0
