Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),103.0,90.0,112.0,113.0,125.0,86.0,92.0,92.0,94.0,109.0,105.0,113.0,1.234
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),107.0,96.0,120.0,120.0,125.0,92.0,97.0,97.0,97.0,114.0,116.0,117.0,1.298
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,52.0,55.0,64.0,58.0,54.0,70.0,60.0,64.0,65.0,50.0,47.0,58.0,697.0
HOMICÍDIO CULPOSO OUTROS,6.0,6.0,6.0,3.0,8.0,3.0,6.0,5.0,3.0,5.0,7.0,7.0,65.0
TENTATIVA DE HOMICÍDIO,98.0,106.0,97.0,107.0,106.0,104.0,72.0,87.0,96.0,90.0,101.0,106.0,1.17
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LESÃO CORPORAL DOLOSA,3.157,3.159,3.622,3.124,3.109,2.807,2.82,3.062,3.198,3.26,3.921,3.583,38.822
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,1.735,1.769,2.209,2.085,2.139,2.066,1.805,2.113,2.042,2.195,2.128,2.268,24.554
LESÃO CORPORAL CULPOSA - OUTRAS,87.0,94.0,102.0,90.0,78.0,125.0,90.0,97.0,93.0,137.0,170.0,111.0,1.274
LATROCÍNIO,11.0,6.0,10.0,13.0,8.0,4.0,9.0,7.0,11.0,4.0,14.0,3.0,100.0
Nº DE VÍTIMAS EM LATROCÍNIO,11.0,6.0,10.0,13.0,8.0,4.0,9.0,7.0,12.0,4.0,14.0,3.0,101.0
TOTAL DE ESTUPRO (4),109.0,87.0,127.0,85.0,115.0,81.0,64.0,108.0,159.0,223.0,227.0,208.0,1.593
TOTAL DE ROUBO - OUTROS (1),10.187,9.96,11.005,10.379,10.865,10.893,10.982,10.448,9.998,10.169,9.371,9.082,123.339
ROUBO DE VEÍCULO,3.109,3.064,3.496,3.118,3.173,3.139,3.042,2.918,2.879,2.868,2.616,2.532,35.954
ROUBO A BANCO,12.0,8.0,15.0,18.0,9.0,14.0,15.0,9.0,14.0,15.0,24.0,18.0,171.0
ROUBO DE CARGA,375.0,373.0,418.0,412.0,392.0,370.0,442.0,397.0,398.0,452.0,438.0,378.0,4.845
FURTO - OUTROS,14.216,12.086,13.847,13.99,16.061,15.802,15.243,15.621,14.387,14.734,13.801,15.793,175.581
FURTO DE VEÍCULO,3.313,3.243,3.983,3.793,3.939,3.975,3.741,3.833,3.607,3.498,3.459,2.734,43.118
