Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,1,0,0,0,0,0,1,0,0,3.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,1,0,0,0,0,0,1,0,0,3.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,1,1,1,0,0,0,0,0,0,0,0,4.0
LESÃO CORPORAL DOLOSA,11,13,12,15,21,33,14,36,22,27,22,20,246.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,15,19,21,30,25,34,27,32,18,33,41,22,317.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,1,0,2,2,2,3,3,1,2,0,17.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,0,0,1,1,0,1,0,2,1,1,7.0
TOTAL DE ROUBO - OUTROS (1),124,90,95,136,164,145,144,157,147,117,155,128,1602.0
ROUBO DE VEÍCULO,6,3,4,3,4,2,3,3,9,4,4,3,48.0
ROUBO A BANCO,2,0,0,0,0,0,0,0,0,0,0,1,3.0
ROUBO DE CARGA,1,0,2,0,1,1,1,0,0,1,0,3,10.0
FURTO - OUTROS,500,313,344,410,380,566,488,503,440,528,464,593,5529.0
FURTO DE VEÍCULO,29,24,19,35,35,48,40,35,21,45,33,22,386.0
