Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,1,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,1,0,0,0,0,0,1.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,0,0,0,0,0,1,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,1,0,0,0,0,0,0,1,2.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,20,9,20,11,20,23,22,16,12,13,25,26,217.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,21,26,40,39,33,24,43,33,31,43,30,32,395.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,1,0,1,2,3,2,0,0,0,0,11.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,0,0,1,0,1,2.0
TOTAL DE ROUBO - OUTROS (1),101,109,92,87,112,111,86,120,117,112,103,107,1.257
ROUBO DE VEÍCULO,12,8,9,7,11,8,9,9,3,0,0,0,76.0
ROUBO A BANCO,0,1,0,0,0,0,0,0,0,1,0,0,2.0
ROUBO DE CARGA,0,0,0,1,0,0,0,1,0,0,1,0,3.0
FURTO - OUTROS,391,290,356,324,343,786,356,374,319,396,228,335,4.498
FURTO DE VEÍCULO,34,27,29,37,27,42,39,26,18,13,6,8,306.0
