Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,2,0,0,0.0,0,0,0,0,0,1,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,2,0,1,0.0,0,0,0,0,0,1,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,18,18,21,30,19,21.0,22,22,24,28,12,14,249.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4,4,8,13,7,12.0,14,5,12,23,13,13,128.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,2,1,0,1.0,0,0,0,1,2,0,8.0
LATROCÍNIO,1,0,0,0,0,0.0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0.0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,0,0,2,0,1.0,0,2,1,3,1,2,12.0
ESTUPRO,0,0,0,0,0,0.0,0,0,1,0,0,0,1.0
ESTUPRO DE VULNERÁVEL,0,0,0,2,0,1.0,0,2,0,3,1,2,11.0
TOTAL DE ROUBO - OUTROS (1),148,189,166,120,109,228.0,145,124,115,118,100,111,1673.0
ROUBO - OUTROS,148,189,165,120,109,228.0,144,124,115,118,100,111,1671.0
ROUBO DE VEÍCULO,1,1,0,2,0,2.0,2,1,1,1,1,0,12.0
ROUBO A BANCO,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,1,0,0,0.0,1,0,0,0,0,0,2.0
FURTO - OUTROS,702,630,621,523,515,1169.0,637,600,577,540,461,467,7442.0
FURTO DE VEÍCULO,29,28,31,37,30,37.0,43,55,42,35,25,28,420.0
