Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0.0,0,0,0,0.0,1,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0.0,0,0,0,0.0,1,0,1.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0.0,0,0,0,0.0,1,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,1,0,0,0,0.0,0,0,0,0.0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,2,1.0,0,0,0,0.0,0,0,3.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0
LESÃO CORPORAL DOLOSA,23,22,18,20,18,30.0,19,25,24,26.0,18,23,266.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,7,8,11,11,14.0,16,16,15,13.0,11,11,140.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,1,1,4,2.0,1,6,0,1.0,2,0,20.0
LATROCÍNIO,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0
TOTAL DE ESTUPRO (4),1,1,4,0,1,1.0,0,3,1,0.0,2,1,15.0
ESTUPRO,1,1,2,0,0,1.0,0,1,0,0.0,2,0,8.0
ESTUPRO DE VULNERÁVEL,0,0,2,0,1,0.0,0,2,1,0.0,0,1,7.0
TOTAL DE ROUBO - OUTROS (1),190,146,203,206,218,312.0,185,264,271,326.0,289,241,2.851
ROUBO - OUTROS,189,145,203,206,218,312.0,184,264,271,326.0,289,241,2.848
ROUBO DE VEÍCULO,0,1,2,2,1,4.0,2,7,2,2.0,1,3,27.0
ROUBO A BANCO,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0
ROUBO DE CARGA,1,1,0,0,0,0.0,1,0,0,0.0,0,0,3.0
FURTO - OUTROS,498,461,644,670,759,2.35,693,736,863,1.281,989,614,10.558
FURTO DE VEÍCULO,23,40,49,38,31,30.0,41,43,44,52.0,57,43,491.0
