Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,1,0,1,1,0,0,0,1,0,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,1,0,1,1,0,0,0,1,0,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO OUTROS,0,0,1,0,0,0,1,0,0,3,0,3,8.0
TENTATIVA DE HOMICÍDIO,1,1,0,1,1,3,1,3,1,1,0,1,14.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,24,23,18,24,23,20,16,16,25,17,12,19,237.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,1,1,1,0,2,1,0,1,0,1,0,0,8.0
LESÃO CORPORAL CULPOSA - OUTRAS,4,10,12,16,13,5,9,8,10,13,18,18,136.0
LATROCÍNIO,1,1,0,0,0,0,0,0,0,1,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,1,0,0,0,0,0,0,0,1,0,0,3.0
TOTAL DE ESTUPRO (4),2,0,1,1,0,0,0,1,0,0,2,0,7.0
TOTAL DE ROUBO - OUTROS (1),41,40,41,42,35,43,49,43,55,63,44,49,545.0
ROUBO DE VEÍCULO,32,35,56,46,66,51,47,74,20,12,10,4,453.0
ROUBO A BANCO,0,0,0,3,0,1,0,0,0,2,2,0,8.0
ROUBO DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FURTO - OUTROS,251,215,248,212,282,273,294,153,236,276,135,202,2.777
FURTO DE VEÍCULO,18,21,23,29,51,39,43,30,20,2,0,4,280.0
