Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,4.0,0,0.0,3.0,17.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,2.0
TENTATIVA DE HOMICÍDIO,2.0,0.0,2.0,3.0,4.0,4.0,0.0,3.0,5.0,2,4.0,4.0,33.0
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
LESÃO CORPORAL DOLOSA,65.0,51.0,59.0,55.0,59.0,49.0,55.0,81.0,144.0,37,35.0,50.0,740.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0,0.0,0.0,9.0
LESÃO CORPORAL CULPOSA - OUTRAS,1.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,1,2.0,0.0,15.0
LATROCÍNIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
TOTAL DE ESTUPRO (4),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
TOTAL DE ROUBO - OUTROS (1),91.0,87.0,79.0,99.0,77.0,79.0,75.0,118.0,234.0,83,81.0,82.0,1.185
ROUBO DE VEÍCULO,24.0,35.0,38.0,27.0,26.0,39.0,27.0,29.0,52.0,32,27.0,18.0,374.0
ROUBO A BANCO,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,2,0.0,0.0,11.0
ROUBO DE CARGA,17.0,24.0,25.0,30.0,25.0,27.0,12.0,14.0,24.0,23,18.0,17.0,256.0
FURTO - OUTROS,1.691,1.28,1.738,1.91,2.646,2.273,2.331,2.653,1.029,913,1.397,1.207,21.068
FURTO DE VEÍCULO,84.0,32.0,59.0,28.0,40.0,42.0,31.0,70.0,65.0,24,33.0,19.0,527.0
