Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,2,0,0,1,1,0,0,0,1,1,0,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,2,0,0,1,1,0,0,0,1,1,0,6.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,1,2,0,1,0,1,0,0,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,1,1,2,0,0,0,0,0,0,0,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,23,1,11,34,21,16,23,16,14,32,13,10,214.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,2,4,6,11,7,3,11,4,5,3,6,71.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,0,0,0,3,12,8,7,8,39.0
LATROCÍNIO,0,0,0,0,0,0,0,0,2,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,2,0,0,0,2.0
TOTAL DE ESTUPRO (4),4,4,1,6,1,2,4,4,0,1,1,1,29.0
ESTUPRO,0,2,1,1,0,0,1,0,0,0,1,0,6.0
ESTUPRO DE VULNERÁVEL,4,2,0,5,1,2,3,4,0,1,0,1,23.0
TOTAL DE ROUBO - OUTROS (1),60,93,64,62,84,77,80,80,73,69,79,85,906.0
ROUBO - OUTROS,56,91,60,60,79,74,76,78,72,67,74,81,868.0
ROUBO DE VEÍCULO,9,10,17,15,21,26,21,23,29,24,20,19,234.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,4,2,4,2,5,3,4,2,1,2,5,4,38.0
FURTO - OUTROS,79,77,88,77,92,102,109,80,120,114,121,133,1.192
FURTO DE VEÍCULO,24,31,32,25,27,27,26,18,30,33,39,34,346.0
