Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,1,2,1,0,0,0,0,1,1,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,1,2,1,0,0,0,0,1,1,6.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,1,0,0,0,1,2,1,0,2,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,1,0,0,1.0
TENTATIVA DE HOMICÍDIO,2,0,0,0,0,0,0,0,1,0,1,1,5.0
LESÃO CORPORAL DOLOSA,2,1,0,0,5,19,12,24,37,18,24,9,151.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,12,14,13,15,17,13,8,15,12,14,9,15,157.0
LESÃO CORPORAL CULPOSA - OUTRAS,16,8,18,15,14,3,5,1,0,2,8,25,115.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,0,2,2,1,0,0,1,2,1,0,5,15.0
TOTAL DE ROUBO - OUTROS (1),42,44,69,54,44,37,43,51,57,62,42,57,602.0
ROUBO DE VEÍCULO,31,25,27,20,27,18,41,41,49,58,46,71,454.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,1,0,1.0
ROUBO DE CARGA,0,3,1,2,1,2,2,2,1,2,4,5,25.0
FURTO - OUTROS,82,78,80,87,97,78,90,102,74,105,97,95,1.065
FURTO DE VEÍCULO,22,24,36,22,22,32,30,32,39,39,53,33,384.0
