Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),6,3,3,2,5,3,2,4,3,3,5,5,44
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),5,3,3,2,6,3,2,4,5,3,5,5,46
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,0,1,0,1,0,0,0,0,3
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,6,2,3,8,0,6,1,1,2,4,2,2,37
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,12,16,5,9,13,13,12,17,23,18,19,26,183
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,12,15,11,14,9,10,17,16,16,23,12,163
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,4,0,0,2,0,0,6
LATROCÍNIO,0,0,0,1,0,1,1,0,0,0,1,0,4
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,1,1,0,0,0,1,0,4
TOTAL DE ESTUPRO (4),1,0,0,2,1,0,0,2,0,0,0,0,6
TOTAL DE ROUBO - OUTROS (1),80,71,80,67,72,52,59,68,46,56,68,63,782
ROUBO DE VEÍCULO,35,31,36,39,39,33,38,31,43,38,27,21,411
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,1,0,0,0,0,1,0,0,1,0,1,4
FURTO - OUTROS,109,108,85,67,49,65,51,57,84,77,83,60,895
FURTO DE VEÍCULO,39,44,43,32,37,32,42,37,53,36,37,34,466
