Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,0,0,0,0,0,0,0,...,...,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,0,0,0,0,0,0,0,...,...,1.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,1,1,0,0,1,2,...,...,6.0
HOMICÍDIO CULPOSO OUTROS,0,1,0,0,0,0,0,0,0,0,...,...,1.0
TENTATIVA DE HOMICÍDIO,1,1,0,0,1,0,1,1,1,1,...,...,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,...,...,0.0
LESÃO CORPORAL DOLOSA,25,27,32,34,33,24,22,25,38,33,...,...,293.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,5,15,7,8,2,9,11,13,12,...,...,89.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,0,0,1,0,1,1,...,...,4.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
TOTAL DE ESTUPRO (4),3,1,3,4,5,0,3,1,4,4,...,...,28.0
ESTUPRO,1,0,0,3,1,0,0,0,0,0,...,...,5.0
ESTUPRO DE VULNERÁVEL,2,1,3,1,4,0,3,1,4,4,...,...,23.0
TOTAL DE ROUBO - OUTROS (1),76,68,94,65,71,49,59,86,72,108,...,...,748.0
ROUBO - OUTROS,74,66,88,64,67,47,58,85,72,108,...,...,729.0
ROUBO DE VEÍCULO,19,15,24,14,15,12,8,14,16,15,...,...,152.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
ROUBO DE CARGA,2,2,6,1,4,2,1,1,0,0,...,...,19.0
FURTO - OUTROS,96,99,118,110,132,108,117,116,113,102,...,...,1.111
FURTO DE VEÍCULO,32,27,35,29,34,39,35,37,30,29,...,...,327.0
