Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,2,1,3,1,2,0,0,3,0,0,1,13
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,2,1,3,1,2,0,0,3,0,0,1,13
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,2,1,1,1,0,0,0,0,1,0,0,7
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,2,0,0,0,0,0,1,0,1,1,1,7
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,31,28,42,11,22,19,17,20,31,21,25,16,283
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,18,27,23,18,24,20,13,28,21,21,24,254
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,1,0,2,3,2,1,2,1,4,0,17
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,2,0,0,0,0,0,1,0,0,0,2,5
TOTAL DE ROUBO - OUTROS (1),46,37,49,57,51,50,40,56,44,53,63,51,597
ROUBO DE VEÍCULO,27,20,27,21,14,23,22,19,19,23,18,11,244
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,1,0,0,1
ROUBO DE CARGA,4,7,3,6,7,1,5,3,2,3,1,1,43
FURTO - OUTROS,65,85,59,74,91,70,70,79,60,75,73,75,876
FURTO DE VEÍCULO,28,28,28,47,26,27,27,19,15,22,15,12,294
