Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,0,0,0,...,...,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,0,0,0,...,...,0.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,1,...,...,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,...,...,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,1,0,1,0,1,0,0,...,...,3.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,1,0,0,...,...,1.0
LESÃO CORPORAL DOLOSA,15,15,19,20,23,10,11,8,14,18,...,...,153.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,20,13,19,15,19,17,23,26,20,20,...,...,192.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,1,1,1,2,0,2,2,2,2,...,...,15.0
LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,...,...,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,...,...,1.0
TOTAL DE ESTUPRO (4),1,2,2,2,1,1,1,0,1,0,...,...,11.0
ESTUPRO,0,1,1,1,0,1,1,0,1,0,...,...,6.0
ESTUPRO DE VULNERÁVEL,1,1,1,1,1,0,0,0,0,0,...,...,5.0
TOTAL DE ROUBO - OUTROS (1),149,140,175,192,228,184,238,161,123,198,...,...,1788.0
ROUBO - OUTROS,148,138,175,191,227,184,237,159,121,195,...,...,1775.0
ROUBO DE VEÍCULO,6,3,14,3,6,11,10,5,9,7,...,...,74.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
ROUBO DE CARGA,1,2,0,1,1,0,1,2,2,3,...,...,13.0
FURTO - OUTROS,327,764,470,386,489,408,479,472,403,495,...,...,4693.0
FURTO DE VEÍCULO,29,27,41,34,31,27,22,29,22,34,...,...,296.0
