Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,4,6,0,4,7,1,2,4,4,4,2,40
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,5,8,0,4,7,1,3,5,4,4,2,45
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,2,1,0,1,0,0,0,0,1,6
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,3,5,0,3,5,3,2,2,1,3,4,32
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,30,36,39,29,29,22,23,24,27,28,34,38,359
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,20,28,31,34,22,33,21,17,29,21,26,295
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,1,1
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),1,2,1,3,1,1,1,1,0,1,1,3,16
TOTAL DE ROUBO - OUTROS (1),79,54,69,67,78,66,63,68,83,80,87,66,860
ROUBO DE VEÍCULO,47,37,41,47,46,39,47,47,30,33,30,34,478
ROUBO A BANCO,0,0,0,0,0,1,0,0,0,1,0,0,2
ROUBO DE CARGA,6,3,4,3,3,7,3,3,7,4,2,4,49
FURTO - OUTROS,75,78,46,58,53,60,72,63,60,63,60,56,744
FURTO DE VEÍCULO,12,18,23,15,23,18,23,20,17,16,20,16,221
