Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,0,0,0,0,2,2,1,2,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,0,0,0,0,2,2,1,2,8.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,1,1,0,0,0,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,1,0,0,0,0,2,0,0,0,1,3,9.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,23,28,28,29,31,35,19,27,18,29,33,31,331.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,14,5,14,13,20,13,15,13,17,16,14,13,167.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,1,0,0,1,0,1,0,0,0,4.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),3,4,2,2,2,1,2,7,1,2,4,2,32.0
ESTUPRO,1,2,0,0,0,0,1,2,0,0,2,1,9.0
ESTUPRO DE VULNERÁVEL,2,2,2,2,2,1,1,5,1,2,2,1,23.0
TOTAL DE ROUBO - OUTROS (1),102,84,118,82,107,86,99,103,152,165,149,156,1.403
ROUBO - OUTROS,98,84,110,77,103,78,90,93,146,159,133,145,1.316
ROUBO DE VEÍCULO,29,22,27,23,21,10,15,15,23,21,18,20,244.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,4,0,8,5,4,8,9,10,6,6,16,11,87.0
FURTO - OUTROS,99,66,123,130,132,114,95,127,112,125,145,110,1.378
FURTO DE VEÍCULO,28,27,46,37,47,28,38,48,38,28,51,23,439.0
