Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,3,2,1,2,0,2,2,0,2,15.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,3,2,1,2,0,1,1,1,2,14.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,1,0,1,1,1,1,0,1,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,3,1,5,1,1,1,3,1,2,3,3,24.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,52,41,44,40,25,36,39,26,25,26,36,38,428.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,27,16,32,22,33,33,31,23,30,31,44,40,362.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
TOTAL DE ESTUPRO (4),1,1,0,1,0,1,1,1,1,0,1,1,9.0
TOTAL DE ROUBO - OUTROS (1),78,79,92,112,126,107,120,133,121,133,134,109,1.344
ROUBO DE VEÍCULO,69,49,64,61,68,72,87,91,81,112,94,66,914.0
ROUBO A BANCO,1,0,1,0,0,0,0,0,0,0,0,0,2.0
ROUBO DE CARGA,0,1,4,1,2,1,2,1,6,4,1,4,27.0
FURTO - OUTROS,73,68,81,68,64,71,67,85,67,68,85,69,866.0
FURTO DE VEÍCULO,27,21,30,34,36,26,40,39,29,37,25,27,371.0
