Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,0,1,0,2,0,0,0,1,1,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,0,1,0,2,0,0,0,1,1,6.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,2,0,0,0,0,0,0,1,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,2,0,2,0,1,0,0,2,2,1,10.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,1,0,0,1.0
LESÃO CORPORAL DOLOSA,23,34,52,43,42,45,35,53,69,37,39,36,508.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4,7,14,4,7,6,4,6,7,15,9,4,87.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,1,0,0,0,0,0,0,1.0
LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,1,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,1,0,2.0
TOTAL DE ESTUPRO (4),3,6,3,3,4,3,4,3,5,2,3,6,45.0
ESTUPRO,0,0,1,0,1,2,0,1,0,0,0,3,8.0
ESTUPRO DE VULNERÁVEL,3,6,2,3,3,1,4,2,5,2,3,3,37.0
TOTAL DE ROUBO - OUTROS (1),121,144,131,117,114,86,118,136,140,134,103,108,1.452
ROUBO - OUTROS,120,140,126,114,110,80,114,130,133,130,98,107,1.402
ROUBO DE VEÍCULO,25,22,30,20,25,10,18,26,22,31,25,19,273.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,4,5,3,4,6,4,6,7,4,5,1,50.0
FURTO - OUTROS,57,64,69,104,126,78,110,116,128,153,97,116,1.218
FURTO DE VEÍCULO,32,25,34,39,62,16,27,41,45,40,30,31,422.0
