Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,0,0,0,0,0,3,1,0,1,1,0,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,0,0,0,0,0,3,1,0,1,1,0,8.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,2,2,0,0,0,3,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,4,0,2,0,1,0,0,1,2,0,0,1,11.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,50,50,58,56,62,47,45,42,73,61,64,50,658.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,6,8,15,11,16,7,11,16,11,16,12,13,142.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,2,0,0,1,0,0,0,0,0,0,0,4.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),3,4,5,2,7,6,3,7,0,5,3,3,48.0
ESTUPRO,1,0,0,1,1,0,0,1,0,1,1,1,7.0
ESTUPRO DE VULNERÁVEL,2,4,5,1,6,6,3,6,0,4,2,2,41.0
TOTAL DE ROUBO - OUTROS (1),131,107,140,122,92,78,97,77,93,131,104,115,1.287
ROUBO - OUTROS,129,107,140,121,92,77,97,77,92,130,103,114,1.279
ROUBO DE VEÍCULO,8,16,11,12,13,10,12,7,14,15,15,19,152.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,0,0,1,0,1,0,0,1,1,1,1,8.0
FURTO - OUTROS,132,132,154,146,194,202,200,181,183,185,179,171,2.059
FURTO DE VEÍCULO,53,55,41,48,47,37,64,61,42,55,38,38,579.0
