Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),12,9,3,6,6,3,2,6,5,8,9,8,77.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),15,9,3,6,7,4,2,6,5,8,10,8,83.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,2,0,0,1,1,0,0,0,1,0,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,8,2,3,1,0,3,4,0,4,1,5,6,37.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,14,10,10,11,14,15,12,7,9,19,16,12,149.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,12,11,7,12,15,6,13,6,8,12,16,131.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,0,0,0,0,0,1,14,0,0,0,0,17.0
LATROCÍNIO,1,0,0,1,1,0,0,0,1,0,1,1,6.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,1,1,0,0,0,1,0,1,2,7.0
TOTAL DE ESTUPRO (4),0,0,1,0,0,0,1,1,1,0,0,1,5.0
TOTAL DE ROUBO - OUTROS (1),104,80,92,88,107,81,79,72,80,79,75,80,1.017
ROUBO DE VEÍCULO,56,46,52,49,40,36,46,48,52,54,37,63,579.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,4,2,0,0,1,0,4,3,3,1,0,2,20.0
FURTO - OUTROS,87,68,64,64,67,71,75,78,76,98,75,93,916.0
FURTO DE VEÍCULO,48,31,58,31,48,29,30,51,33,44,43,31,477.0
