Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),3,1,2,1,0,3,2,2,0,2,4,2,22.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,1,2,1,0,3,2,2,0,2,4,2,22.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,3,1,1,0,0,0,2,1,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,0,4,2,1,0,0,2,1,1,0,1,15.0
LESÃO CORPORAL DOLOSA,58,44,64,47,45,34,46,35,35,40,41,56,545.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,22,13,15,15,16,6,16,17,21,14,17,20,192.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,2,1,2,1,0,0,0,1,0,0,0,8.0
LATROCÍNIO,0,0,0,0,1,0,0,0,0,2,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,2,0,0,3.0
TOTAL DE ESTUPRO (4),1,2,2,1,5,1,2,2,1,3,1,4,25.0
TOTAL DE ROUBO - OUTROS (1),124,182,221,178,174,157,193,199,204,205,158,178,2173.0
ROUBO DE VEÍCULO,67,76,63,58,52,37,40,33,27,50,57,68,628.0
ROUBO A BANCO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,9,3,4,3,3,1,2,4,5,6,2,5,47.0
FURTO - OUTROS,167,127,156,155,151,131,168,155,146,124,132,111,1723.0
FURTO DE VEÍCULO,47,53,50,68,46,29,44,42,51,42,41,36,549.0
