Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),9,2,7,4,4,7,8,4,3,1,8,9,66.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),9,2,8,5,4,7,8,4,3,1,8,9,68.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,3,0,0,0,0,0,0,0,0,2,3,10.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,1,0,1.0
TENTATIVA DE HOMICÍDIO,2,1,6,0,4,3,3,4,4,3,3,3,36.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,14,15,15,10,13,14,9,10,7,25,19,20,171.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,12,10,11,15,10,16,10,13,20,13,19,18,167.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,1,1,0,0,0,0,1,1,1,0,6.0
LATROCÍNIO,1,1,2,0,1,0,0,0,0,0,0,0,5.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,2,2,0,1,0,0,0,0,0,0,0,6.0
TOTAL DE ESTUPRO (4),1,0,1,0,1,1,0,1,0,0,0,0,5.0
TOTAL DE ROUBO - OUTROS (1),90,85,76,102,97,108,94,105,70,89,80,92,1088.0
ROUBO DE VEÍCULO,54,56,44,50,44,44,44,43,39,45,44,28,535.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,1,1,1,1,4,1,3,2,1,1,0,17.0
FURTO - OUTROS,126,91,67,82,68,62,82,85,74,84,99,80,1.0
FURTO DE VEÍCULO,40,50,42,36,36,32,24,28,24,27,28,32,399.0
