Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,3,3,1,2,1,2,1,1,3,4,3,28
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),5,3,3,1,2,1,2,2,3,3,4,3,32
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,1,0,1,0,4,0,0,2,3,12
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,3,0,4,4,4,2,3,4,3,1,1,1,30
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,40,37,37,33,28,38,35,35,32,48,30,33,426
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,16,16,16,22,19,14,18,14,14,18,9,28,204
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,1,1,4,2,0,0,0,0,0,9
LATROCÍNIO,1,2,0,0,0,0,0,0,0,0,0,0,3
Nº DE VÍTIMAS EM LATROCÍNIO,1,1,0,0,0,0,0,0,0,0,0,0,2
TOTAL DE ESTUPRO (4),0,0,0,2,2,0,1,1,0,0,1,1,8
TOTAL DE ROUBO - OUTROS (1),50,54,87,67,55,46,61,52,61,57,54,57,701
ROUBO DE VEÍCULO,31,38,34,45,49,37,47,38,46,50,38,50,503
ROUBO A BANCO,0,1,0,0,0,0,0,0,0,0,0,0,1
ROUBO DE CARGA,3,1,1,1,4,2,7,0,4,3,1,3,30
FURTO - OUTROS,42,32,31,46,58,49,51,51,83,52,34,44,573
FURTO DE VEÍCULO,17,19,16,16,19,27,27,30,26,24,25,15,261
