Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,1,1,0,1,1,2,1,0,0,1,1,11
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,1,1,0,1,1,2,1,0,0,1,1,11
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,1,0,0,4,2,0,3,0,1,12
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,0,2,1,1,0,0,0,1,0,0,0,6
LESÃO CORPORAL DOLOSA,19,29,18,27,16,12,19,19,14,20,19,24,236
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,12,14,6,6,9,13,6,11,13,8,12,123
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,4,0,0,0,0,0,0,0,0,0,5
LATROCÍNIO,0,0,0,0,0,0,1,0,0,1,0,0,2
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,0,1,0,0,2
TOTAL DE ESTUPRO (4),2,1,2,0,0,0,4,2,3,0,0,4,18
TOTAL DE ROUBO - OUTROS (1),72,65,81,65,86,75,89,71,57,50,60,89,860
ROUBO DE VEÍCULO,45,40,40,27,53,41,55,37,45,39,37,49,508
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,2,2,2,3,6,4,5,4,3,5,6,11,53
FURTO - OUTROS,57,58,36,53,76,58,63,70,62,44,53,73,703
FURTO DE VEÍCULO,10,10,12,8,7,10,15,25,19,15,22,21,174
