Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),6,7,9,7,8,10,3,5,2,0,0,11,68
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),6,7,10,8,8,10,3,5,2,0,0,12,71
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,1,0,0,1,1,1,0,0,1,6
HOMICÍDIO CULPOSO OUTROS,0,1,2,0,0,0,0,0,0,0,0,0,3
TENTATIVA DE HOMICÍDIO,2,2,1,3,3,3,0,2,3,0,0,3,22
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,29,18,13,21,15,10,20,18,12,0,0,28,184
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,18,15,6,10,6,9,13,5,0,0,13,103
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,1,2,3,0,0,3,1,0,0,1,12
LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,2,0,0,0,0,0,2
TOTAL DE ESTUPRO (4),0,0,0,0,3,0,2,0,1,0,0,1,7
TOTAL DE ROUBO - OUTROS (1),69,64,54,63,90,67,65,46,40,0,0,49,607
ROUBO DE VEÍCULO,85,63,82,77,79,50,65,65,74,0,0,30,670
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,0,0,0,1,2,3,2,1,0,0,1,10
FURTO - OUTROS,39,33,36,30,31,29,32,24,48,0,0,36,338
FURTO DE VEÍCULO,44,28,27,24,15,30,21,36,23,0,0,33,281
