Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,1,0,0,2,1,1,0,2,2,10.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,1,0,0,2,1,2,0,2,2,11.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,1,0,0,0,4,0,1,1,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,0,1,0,4,2,4,2,0,0,1,2,18.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,1,0,0,0,1,0,0,0,2.0
LESÃO CORPORAL DOLOSA,57,74,63,59,55,64,49,52,70,64,60,87,754.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,8,7,13,12,13,2,6,12,14,11,13,118.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,0,1,1,1,0,1,0,1,1,8.0
LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,1,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,1,0,2.0
TOTAL DE ESTUPRO (4),7,3,8,5,7,4,3,2,5,4,7,9,64.0
ESTUPRO,5,0,3,0,1,1,1,0,2,1,0,1,15.0
ESTUPRO DE VULNERÁVEL,2,3,5,5,6,3,2,2,3,3,7,8,49.0
TOTAL DE ROUBO - OUTROS (1),133,91,93,128,106,87,98,129,94,88,84,93,1224.0
ROUBO - OUTROS,131,90,89,125,105,84,95,128,90,86,80,90,1193.0
ROUBO DE VEÍCULO,26,28,24,38,20,25,16,20,21,32,22,14,286.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,1,4,3,1,3,3,1,4,2,4,3,31.0
FURTO - OUTROS,137,124,130,160,139,120,147,160,127,136,149,125,1654.0
FURTO DE VEÍCULO,40,30,47,30,26,36,28,29,35,36,27,28,392.0
