Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,2,0,0,1,1,1,3,0,2,0,11.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,2,0,0,1,1,1,3,0,2,0,11.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,2,0,0,1,0,0,1,0,1,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,1,1,2,0,1,0,0,1,2,3,1,13.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,53,44,51,69,69,53,50,49,57,49,66,68,678.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,12,13,10,13,15,9,11,9,6,6,12,124.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,0,2,1,0,1,0,0,2,0,7.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),5,6,7,5,11,3,5,3,4,6,11,8,74.0
ESTUPRO,0,0,1,1,2,2,2,1,2,3,2,5,21.0
ESTUPRO DE VULNERÁVEL,5,6,6,4,9,1,3,2,2,3,9,3,53.0
TOTAL DE ROUBO - OUTROS (1),133,159,158,127,129,119,128,134,114,99,113,119,1.532
ROUBO - OUTROS,130,157,148,122,121,116,124,133,113,98,111,113,1.486
ROUBO DE VEÍCULO,18,30,29,32,15,22,14,21,18,15,28,24,266.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,3,2,10,5,8,3,4,1,1,1,2,6,46.0
FURTO - OUTROS,138,140,141,105,96,155,150,150,175,146,118,136,1.65
FURTO DE VEÍCULO,35,31,39,47,27,29,35,38,34,40,23,20,398.0
