Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,1,0,1,0,0,1,0,3.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,1,0,1,0,0,1,0,3.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,3,1,0,2,0,0,2,0,1,0,0,0,9.0
HOMICÍDIO CULPOSO OUTROS,1,0,0,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,1,1,0,0,0,1,0,0,0,1,1,6.0
LESÃO CORPORAL DOLOSA,21,24,20,23,13,22,15,4,28,24,43,25,262.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,34,30,23,40,37,35,36,42,57,61,40,62,497.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,2,0,0,6,1,0,1,1,0,2,1,15.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,0,0,4,0,1,0,0,1,1,2,0,10.0
TOTAL DE ROUBO - OUTROS (1),140,118,117,145,122,123,133,128,169,46,162,132,1.535
ROUBO DE VEÍCULO,32,47,47,41,51,53,56,21,57,39,50,63,557.0
ROUBO A BANCO,1,0,0,0,0,0,4,0,0,0,0,0,5.0
ROUBO DE CARGA,1,0,3,4,3,0,1,1,3,3,2,1,22.0
FURTO - OUTROS,265,301,301,321,313,279,271,223,324,281,208,273,3.36
FURTO DE VEÍCULO,35,34,53,28,23,43,31,56,44,65,56,23,491.0
