Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),11,3,5,13,4,12,6,5,12,10,5,9,95.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),11,4,7,12,4,14,6,7,12,10,6,9,102.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,2,0,2,6,2,0,2,1,1,16.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,10,8,5,11,4,9,2,7,5,4,3,5,73.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,54,55,54,49,45,61,63,46,58,56,51,57,649.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,23,22,29,22,32,41,44,22,25,19,27,35,341.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,4,1,1,2,2,2,3,1,2,5,25.0
LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,1,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,1,2.0
TOTAL DE ESTUPRO (4),0,1,4,2,4,3,1,0,2,0,3,1,21.0
TOTAL DE ROUBO - OUTROS (1),160,145,167,207,199,202,181,217,174,166,188,193,2199.0
ROUBO DE VEÍCULO,47,74,70,75,59,84,60,85,89,66,78,68,855.0
ROUBO A BANCO,0,0,0,1,0,0,0,1,0,1,0,1,4.0
ROUBO DE CARGA,22,14,7,20,10,12,17,23,21,16,13,16,191.0
FURTO - OUTROS,106,105,126,108,109,101,95,114,127,113,139,122,1365.0
FURTO DE VEÍCULO,52,46,64,38,62,77,53,44,61,46,50,52,645.0
