Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),6,1,5,5,4,3,3,2,5,2,6,5,47.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),12,1,5,5,4,3,3,2,5,3,6,5,54.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,1,0,1,4,0,2,2,1,12.0
HOMICÍDIO CULPOSO OUTROS,1,0,2,0,0,0,0,0,0,0,0,0,3.0
TENTATIVA DE HOMICÍDIO,4,1,6,3,5,1,2,2,6,8,3,4,45.0
LESÃO CORPORAL DOLOSA,78,86,80,52,44,55,42,50,68,64,64,52,735.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,23,38,51,53,46,32,46,46,54,54,45,65,553.0
LESÃO CORPORAL CULPOSA - OUTRAS,19,3,6,2,5,1,6,3,0,2,0,2,49.0
LATROCÍNIO,1,0,0,1,1,0,0,0,0,0,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,1,1,0,0,0,0,0,0,0,3.0
TOTAL DE ESTUPRO (4),4,4,12,4,5,8,2,4,4,5,5,8,65.0
TOTAL DE ROUBO - OUTROS (1),219,223,189,245,274,291,318,300,335,334,236,313,3.277
ROUBO DE VEÍCULO,57,92,69,113,78,83,81,90,101,104,88,126,1.082
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,1,0,2,8,4,5,6,6,4,8,18,63.0
FURTO - OUTROS,204,212,170,226,247,225,238,236,202,252,190,193,2.595
FURTO DE VEÍCULO,68,46,46,65,64,50,52,50,48,59,41,51,640.0
