Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),7,6,2,1,3,2,3,0,6,1,11,3,45.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),7,6,2,1,4,3,4,0,7,1,12,4,51.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,2,2,1,2,2,3,0,2,2,1,1,20.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,1,0,0,0,1,0,0,0,0,2.0
TENTATIVA DE HOMICÍDIO,2,1,3,3,4,3,2,4,2,0,5,7,36.0
LESÃO CORPORAL DOLOSA,64,54,43,34,39,21,38,36,39,46,45,63,522.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,32,34,29,45,41,42,27,55,46,46,41,42,480.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,1,1,0,0,1,2,0,0,5.0
LATROCÍNIO,1,0,0,0,0,1,0,0,2,0,0,1,5.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,1,0,0,2,0,0,1,5.0
TOTAL DE ESTUPRO (4),9,6,9,7,5,6,8,8,6,6,3,7,80.0
TOTAL DE ROUBO - OUTROS (1),172,186,226,188,202,203,237,182,182,218,213,235,2444.0
ROUBO DE VEÍCULO,93,79,73,73,74,72,69,57,44,47,88,83,852.0
ROUBO A BANCO,0,0,1,0,1,0,0,1,0,0,0,0,3.0
ROUBO DE CARGA,5,7,10,16,12,5,9,6,13,8,19,29,139.0
FURTO - OUTROS,156,149,173,183,187,196,203,210,172,157,153,225,2164.0
FURTO DE VEÍCULO,45,47,56,48,43,47,41,57,42,45,43,35,549.0
