Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,2,1,1,0,1,2,0,0,1,1,9.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,3,1,1,0,1,2,0,0,1,1,10.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,2,2,1,2,1,1,0,0,1,1,11.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,2,0,0,0,1,1,3,1,0,1,10.0
LESÃO CORPORAL DOLOSA,15,19,17,17,11,17,15,17,44,27,21,19,239.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,0,23,22,16,20,17,25,48,24,20,19,251.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,1,1,2,1,0,3,1,1,0,1,1,14.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,1,2,4,1,1,2,1,0,0,0,0,12.0
TOTAL DE ROUBO - OUTROS (1),110,50,100,91,88,70,84,81,99,77,59,53,962.0
ROUBO DE VEÍCULO,13,12,31,26,30,20,27,34,39,25,17,21,295.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,1,0,0,1.0
ROUBO DE CARGA,14,5,8,9,12,6,10,9,17,8,3,7,108.0
FURTO - OUTROS,141,98,137,154,142,121,133,113,147,139,108,98,1531.0
FURTO DE VEÍCULO,81,42,57,72,57,80,71,72,106,114,104,53,909.0
