Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,1,0,0,0,0,0,0,1,1,3.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,1,0,0,0,0,0,0,1,1,3.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,1,0,0,1,0,0,0,1,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,16,19,20,17,20,10,23,23,17,19,26,18,228.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4,11,16,17,15,11,10,13,14,18,12,12,153.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,0,0,1,1,0,0,0,0,3.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),3,0,0,1,2,0,0,0,1,2,0,0,9.0
ESTUPRO,1,0,0,0,2,0,0,0,1,2,0,0,6.0
ESTUPRO DE VULNERÁVEL,2,0,0,1,0,0,0,0,0,0,0,0,3.0
TOTAL DE ROUBO - OUTROS (1),48,65,54,46,32,49,45,42,57,50,58,55,601.0
ROUBO - OUTROS,48,63,53,41,30,48,45,41,57,50,58,55,589.0
ROUBO DE VEÍCULO,5,8,6,8,6,2,10,10,9,3,9,13,89.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,2,1,5,2,1,0,1,0,0,0,0,12.0
FURTO - OUTROS,154,147,167,176,166,176,182,206,204,224,216,163,2181.0
FURTO DE VEÍCULO,29,25,32,48,37,38,39,37,30,52,48,30,445.0
