Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,1,1,1,0,0,0,3.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,1,1,1,0,0,0,3.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,1,0,0,0,1,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,1,0,0,2,0,2,0,0,0,0,0,6.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,11,10,13,13,7,12,17,11,10,10,12,8,134.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,5,9,3,4,9,10,7,6,12,16,11,8,100.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,0,0,1,0,1,0,0,2,1,0,0,7.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,2,1,0,0,1,0,1,1,0,1,0,7.0
ESTUPRO,0,2,0,0,0,1,0,0,1,0,1,0,5.0
ESTUPRO DE VULNERÁVEL,0,0,1,0,0,0,0,1,0,0,0,0,2.0
TOTAL DE ROUBO - OUTROS (1),36,64,47,54,54,42,35,53,43,59,39,47,573.0
ROUBO - OUTROS,36,61,46,52,54,42,33,45,42,56,34,42,543.0
ROUBO DE VEÍCULO,8,7,9,8,2,3,8,6,8,5,11,7,82.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,3,1,2,0,0,2,8,1,3,5,5,30.0
FURTO - OUTROS,105,105,126,105,104,113,128,120,115,128,135,118,1402.0
FURTO DE VEÍCULO,40,32,31,33,29,32,40,48,35,34,37,29,420.0
