Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,0,1,0,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,0,1,0,0,0,0,0,0,2.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,1,0,0,2,0,0,0,0,0,2,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,1,1.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,0,0,0,0,0,1,1.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,26,14,24,16,23,17,21,24,15,26,16,24,246.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,11,11,17,11,13,10,11,8,11,11,16,15,145.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,4,0,0,2,0,0,1,1,1,0,1,10.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,2,2,2,0,0,1,1,1,2,1,2,15.0
ESTUPRO,1,2,1,1,0,0,1,1,0,1,0,0,8.0
ESTUPRO DE VULNERÁVEL,0,0,1,1,0,0,0,0,1,1,1,2,7.0
TOTAL DE ROUBO - OUTROS (1),50,52,48,50,46,52,45,70,44,48,31,57,593.0
ROUBO - OUTROS,50,51,47,50,45,51,44,70,43,46,30,57,584.0
ROUBO DE VEÍCULO,4,9,7,7,12,6,5,3,4,4,5,8,74.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,1,1,0,1,1,1,0,1,2,1,0,9.0
FURTO - OUTROS,210,204,191,217,178,187,191,231,203,201,175,178,2366.0
FURTO DE VEÍCULO,28,49,47,40,52,29,33,41,35,30,39,27,450.0
