Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,0,2,0,0,1,0,0,0,1,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,0,2,0,0,1,0,0,0,1,5.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,2,0,0,0,0,1,0,3,0,0,0,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,1,1,2,0,2,1,1,1,0,0,0,11.0
LESÃO CORPORAL DOLOSA,17,18,12,18,11,16,13,14,14,15,10,15,173.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,22,16,16,18,23,17,21,18,4,26,18,7,206.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,4,3,1,0,0,8.0
LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,0,1,3,1,0,1,0,0,0,0,0,6.0
TOTAL DE ROUBO - OUTROS (1),60,50,76,84,89,57,59,91,46,69,50,49,780.0
ROUBO DE VEÍCULO,26,34,32,18,13,18,24,29,20,15,19,17,265.0
ROUBO A BANCO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,5,4,9,9,9,10,10,8,3,6,7,5,85.0
FURTO - OUTROS,154,183,231,216,213,213,179,156,173,168,188,171,2.245
FURTO DE VEÍCULO,39,60,65,48,67,59,76,64,63,58,58,36,693.0
