Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,4,3,3,2,2,1,2,2,4,2,3,32.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),7,9,6,3,2,2,1,2,2,4,3,4,45.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,2,0,1,1,0,2,2,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,1,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,1,3,1,0,0,1,0,0,1,1,2,11.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,12,8,18,8,10,9,12,5,12,14,16,16,140.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,11,12,17,22,17,22,10,18,7,13,14,22,185.0
LESÃO CORPORAL CULPOSA - OUTRAS,3,9,9,4,0,1,4,2,15,0,2,0,49.0
LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),1,0,0,1,0,1,1,1,0,2,0,1,8.0
TOTAL DE ROUBO - OUTROS (1),66,62,67,86,65,43,50,60,52,65,69,61,746.0
ROUBO DE VEÍCULO,22,19,30,29,27,22,21,22,15,33,21,24,285.0
ROUBO A BANCO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,2,0,1,2,2,1,1,0,2,0,4,3,18.0
FURTO - OUTROS,143,92,70,87,59,76,104,82,90,70,88,75,1036.0
FURTO DE VEÍCULO,57,60,81,64,74,69,70,74,62,71,77,46,805.0
