Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,4,1,2,2,2,3,5,3,3,2,14,45.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,4,1,2,2,2,6,5,3,3,2,14,48.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,2,0,2,1,1,0,1,1,0,3,12.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,1,0,0,0,0,1,0,0,0,2.0
TENTATIVA DE HOMICÍDIO,3,1,1,0,1,1,0,1,1,2,1,3,15.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,27,22,23,22,32,26,22,23,15,28,29,18,287.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,11,15,18,15,20,26,14,17,13,18,23,14,204.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,4,2,0,0,0,0,0,0,3,4,2,15.0
LATROCÍNIO,0,0,0,0,0,0,1,0,0,1,1,1,4.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,0,1,1,1,4.0
TOTAL DE ESTUPRO (4),1,1,1,0,1,3,0,1,1,0,0,1,10.0
TOTAL DE ROUBO - OUTROS (1),123,109,83,67,78,66,89,73,124,111,111,123,1157.0
ROUBO DE VEÍCULO,69,43,54,34,54,26,44,52,58,61,66,61,622.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,2,0,1,0,2,3,1,0,1,1,2,13.0
FURTO - OUTROS,65,52,62,83,81,52,64,71,78,98,105,86,897.0
FURTO DE VEÍCULO,34,31,46,33,33,38,48,56,62,88,70,74,613.0
