Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),6,4,4,0,0,4,0,2,0,0,0,4,24
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),6,4,4,1,0,7,1,2,2,0,1,4,32
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,0,1,0,0,0,0,0,0,2
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,1,2,2,2,0,2,4,2,1,2,2,20
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,32,24,30,34,37,33,21,18,29,34,32,38,362
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,14,14,28,21,12,22,21,27,19,23,17,22,240
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,4,0,1,1,0,2,8
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,2,2,1,2,0,0,1,1,1,0,0,10
TOTAL DE ROUBO - OUTROS (1),61,59,56,71,66,79,75,76,94,69,82,71,859
ROUBO DE VEÍCULO,31,35,31,30,66,44,36,45,36,38,36,51,479
ROUBO A BANCO,1,0,0,0,1,0,0,2,0,0,0,0,4
ROUBO DE CARGA,0,0,1,0,1,1,1,0,1,0,1,2,8
FURTO - OUTROS,76,64,83,66,78,65,68,91,62,79,71,66,869
FURTO DE VEÍCULO,38,40,42,34,45,35,30,23,39,33,51,22,432
