Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,0,1,1,0,4,0,0,0,1,0,1,10.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,0,1,1,0,4,0,0,0,1,0,1,10.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,1,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,1,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,1,0,0,2,1,0,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,0,0,1,0,1,2,5,1,0,2,3,17.0
LESÃO CORPORAL DOLOSA,37,72,59,73,59,41,47,52,44,46,55,55,640.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,31,14,35,31,20,27,21,29,16,27,15,31,297.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,3,5,5,1,0,1,1,0,2,2,1,22.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),3,2,5,3,3,3,2,2,2,3,2,6,36.0
TOTAL DE ROUBO - OUTROS (1),94,78,96,141,142,123,131,123,124,111,105,145,1.413
ROUBO DE VEÍCULO,37,28,35,57,50,55,47,55,35,30,3,54,486.0
ROUBO A BANCO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,0,2,1,1,3,0,0,0,3,2,0,3,15.0
FURTO - OUTROS,188,130,131,177,136,126,104,120,140,181,155,130,1.718
FURTO DE VEÍCULO,45,57,59,56,57,70,75,81,79,59,72,26,736.0
