Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),3,1,1,0,1,2,0,0,4,0,0,2,14.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,1,1,0,1,2,0,0,4,0,0,2,14.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,2,1,1,1,1,2,0,0,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,2,0,2,1,0,2,3,2,0,0,3,16.0
LESÃO CORPORAL DOLOSA,43,44,32,30,36,40,48,32,33,56,36,44,474.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,14,14,24,31,41,29,20,30,35,24,20,29,311.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,1,0,0,1,2,1,2,2,2,0,12.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,3,2,3,2,3,1,5,6,5,3,2,37.0
TOTAL DE ROUBO - OUTROS (1),99,107,94,82,105,110,135,111,102,81,96,73,1195.0
ROUBO DE VEÍCULO,44,52,30,27,36,26,34,21,26,30,28,24,378.0
ROUBO A BANCO,0,1,0,0,0,1,0,0,0,0,0,0,2.0
ROUBO DE CARGA,2,1,5,1,2,2,1,3,1,0,1,2,21.0
FURTO - OUTROS,88,112,87,85,121,120,122,133,127,116,102,120,1333.0
FURTO DE VEÍCULO,51,52,49,49,47,52,50,41,52,48,40,28,559.0
