Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,2,2,2,0,1,0,0,0,0,1,10.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,2,2,2,0,1,0,0,0,0,1,10.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,1,0,0,0,1,0,1,0,1,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,1,5,1,3,0,0,2,12.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,27,17,24,25,8,14,23,17,19,32,21,26,253.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,21,19,28,26,28,25,28,32,28,15,35,302.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,1,0,2,1,2,3,1,0,0,3,3,18.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ROUBO - OUTROS (1),126,128,131,138,138,124,105,117,116,136,116,95,1.47
ROUBO DE VEÍCULO,43,51,39,45,34,26,32,31,36,51,44,25,457.0
ROUBO A BANCO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,1,1,3,0,1,0,0,0,0,1,0,0,7.0
FURTO - OUTROS,117,94,90,85,112,100,113,119,101,109,106,121,1.267
FURTO DE VEÍCULO,24,27,27,31,43,34,30,27,24,42,32,35,376.0
