Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,1,0,0,1,0,0,0,0,2
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,1,0,0,1,0,0,0,0,2
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,1,0,0,1
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,0,2,0,4,2,0,0,0,1,0,1,10
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,20,19,18,7,9,13,8,12,14,11,10,7,148
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,8,3,5,8,6,9,6,9,6,8,6,83
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,0,0,0,0,0,0,0,0,1
LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),1,1,3,1,1,1,3,2,1,5,5,0,24
ESTUPRO,0,0,0,0,1,1,0,1,1,1,1,0,6
ESTUPRO DE VULNERÁVEL,1,1,3,1,0,0,3,1,0,4,4,0,18
TOTAL DE ROUBO - OUTROS (1),65,75,82,53,65,72,51,70,47,54,48,57,739
ROUBO - OUTROS,61,74,81,53,65,71,50,70,47,54,47,56,729
ROUBO DE VEÍCULO,3,10,0,3,8,5,7,5,9,6,5,17,78
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,4,1,1,0,0,1,1,0,0,0,1,1,10
FURTO - OUTROS,59,79,70,71,70,101,69,75,66,69,102,92,923
FURTO DE VEÍCULO,13,7,12,11,13,8,9,7,13,12,10,15,130
