Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,8,4,6,2,4,5,7,3,2,1,4,50.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),5,10,5,7,2,4,5,8,3,2,1,5,57.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,0,0,0,1,0,1,0,0,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,4,5,4,3,1,4,1,2,2,2,4,0,32.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,8,15,20,17,14,13,17,24,17,15,17,21,198.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,23,17,15,10,14,18,9,21,29,24,12,18,210.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,0,1,0,0,0,0,2,1,0,5.0
LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,1,0,0,0,0,0,0,1,0,0,0,2.0
TOTAL DE ESTUPRO (4),1,1,0,4,0,0,2,0,2,1,3,1,15.0
TOTAL DE ROUBO - OUTROS (1),87,101,104,100,107,77,88,75,84,86,79,78,1.066
ROUBO DE VEÍCULO,34,26,27,14,21,31,33,34,27,30,20,27,324.0
ROUBO A BANCO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
ROUBO DE CARGA,0,0,2,1,1,1,1,0,1,0,0,0,7.0
FURTO - OUTROS,86,59,54,56,64,65,94,95,101,79,70,68,891.0
FURTO DE VEÍCULO,22,20,24,30,31,34,29,38,18,33,30,49,358.0
