Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,1,1,0,0,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,1,1,0,0,0,0,0,0,0,2.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,2,0,0,2,1,0,1,1,1,1,0,10.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,0,2,1,0,0,1,0,0,1,0,6.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,22,18,27,20,19,10,25,25,20,28,11,27,252.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4,8,13,16,8,7,16,5,14,11,8,12,122.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,1,2,1,1,1,0,1,1,1,0,10.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,1,2,2,4,1,1,1,2,3,4,0,21.0
ESTUPRO,0,0,0,1,2,0,0,0,0,0,2,0,5.0
ESTUPRO DE VULNERÁVEL,0,1,2,1,2,1,1,1,2,3,2,0,16.0
TOTAL DE ROUBO - OUTROS (1),48,48,47,30,42,42,56,54,69,42,45,27,550.0
ROUBO - OUTROS,48,47,46,30,42,42,56,54,68,42,44,26,545.0
ROUBO DE VEÍCULO,5,11,7,11,8,13,12,7,7,7,7,8,103.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,1,1,0,0,0,0,0,1,0,1,1,5.0
FURTO - OUTROS,97,96,232,258,259,114,105,89,911,97,114,88,2460.0
FURTO DE VEÍCULO,10,12,13,8,12,12,15,9,18,22,16,8,155.0
